id,client_id,start_time,end_time
c09c2011-f62e-4fea-9559-ae8b2b3f48f2,65b27e1c-d8be-4a35-be9f-89af57356e2c,2017-02-02 16:45:00 +0000,2017-02-02 17:30:00 +0000
d290ec4f-33f6-4362-862c-0fc867717fe8,549b0574-ae7d-441b-8c67-bc2f98cc753a,2017-02-06 09:00:00 +0000,2017-02-06 09:30:00 +0000
2a531024-5e83-4f64-8122-886faa831d46,549b0574-ae7d-441b-8c67-bc2f98cc753a,2017-02-11 10:00:00 +0000,2017-02-11 13:00:00 +0000
9e5245c6-8d54-4b97-9997-93c7ac1b8b83,773bac3b-43da-46c7-8117-8d19142e68f7,2017-02-12 14:00:00 +0000,2017-02-12 15:00:00 +0000
7a442474-e93e-4eff-9fb8-1febbbf50e15,aaa9abe4-53cb-47a5-87e6-c56a4496e9f4,2017-02-15 13:30:00 +0000,2017-02-15 14:30:00 +0000
69c991dc-2a63-45f6-9834-c1a833b551e4,de383a04-ba82-4441-87be-7bf9b81fe92d,2017-02-19 17:30:00 +0000,2017-02-19 18:30:00 +0000
89ae9633-38ba-484d-8952-7fd95ef7c071,aa1b3e64-8379-4e64-8b1f-d9f542058a44,2017-02-22 09:15:00 +0000,2017-02-22 10:00:00 +0000
f8b1bfee-367f-4db1-aaae-4cbf37b1f744,6907ef58-5db5-4cd0-b740-ea166093bcab,2017-02-23 12:00:00 +0000,2017-02-23 12:45:00 +0000
77cb0dba-69ca-4838-be2d-dcc92d1cfc43,0d64d654-e493-4165-830a-098030e9a5ce,2017-02-24 14:15:00 +0000,2017-02-24 14:25:00 +0000
58d87032-7516-4be7-9973-bc00dd5af863,104fdf33-c8a2-4f1c-b371-3e9c2facdfa0,2017-02-26 16:15:00 +0000,2017-02-26 17:15:00 +0000
9176251e-2a01-4ee8-8f39-bb9303445a52,4e2d21e8-180c-4ea9-8384-0b17b4673473,2017-02-28 10:45:00 +0000,2017-02-28 13:45:00 +0000
380b5bc1-6c97-4f55-b7b1-8e725ac0b7d9,db453d54-d7ef-4cc3-b342-52b80fa0936a,2017-03-04 09:45:00 +0000,2017-03-04 10:45:00 +0000
0af33b21-ce7c-4515-8959-e240aa67cdb5,da076851-9b11-46dc-8da0-1da71bf7d909,2017-03-04 11:15:00 +0000,2017-03-04 11:35:00 +0000
02869a92-e698-4e60-9026-608c87a6b6b4,52edc4cd-ecf1-4c29-b0cd-064f66426d69,2017-03-05 14:00:00 +0000,2017-03-05 14:30:00 +0000
343b1028-6757-4d2d-9268-c8e6c3ef69a1,62a86035-c792-427b-9a19-a7bcd8a474ee,2017-03-06 13:00:00 +0000,2017-03-06 13:45:00 +0000
7e2db5f4-60bc-4549-ac8a-d9b6dcc3072d,96d8e298-983a-4232-b0fd-57535eead76a,2017-03-08 12:30:00 +0000,2017-03-08 13:30:00 +0000
f41caa74-c91b-4c2b-a07c-ce4907168900,20b469e2-c9f7-49f3-bd3a-e79fe8180d8a,2017-03-11 10:00:00 +0000,2017-03-11 10:10:00 +0000
3aaa7cf8-0691-4257-8e93-173216343162,1f0bf5b2-9e9e-4f8d-b07a-ec330e1ad2cb,2017-03-11 16:00:00 +0000,2017-03-11 19:00:00 +0000
bf364185-ee76-48c4-90dc-6700a4071ad1,9a8ff94c-7c48-4dad-91d4-3531ff109cf2,2017-03-12 14:00:00 +0000,2017-03-12 17:00:00 +0000
61d5863b-44fa-40ff-a7b0-70a7bda579a2,aaa9abe4-53cb-47a5-87e6-c56a4496e9f4,2017-03-15 09:00:00 +0000,2017-03-15 09:10:00 +0000
2cb33634-2509-4e24-9fe9-03a0238b247b,1f0bf5b2-9e9e-4f8d-b07a-ec330e1ad2cb,2017-03-16 17:45:00 +0000,2017-03-16 18:30:00 +0000
8926773c-ea35-4314-880f-682ff8501cf9,db453d54-d7ef-4cc3-b342-52b80fa0936a,2017-03-17 17:45:00 +0000,2017-03-17 17:55:00 +0000
7f239165-37f4-49c7-b8b4-d19d506b6448,e318192c-e6c7-4b38-bc83-591f54f6d5ab,2017-03-18 16:00:00 +0000,2017-03-18 16:30:00 +0000
85132a85-206e-424f-8953-b5f564b19688,e6ff36d4-3607-4ef5-9ce8-54442b303e80,2017-03-19 17:00:00 +0000,2017-03-19 17:10:00 +0000
00906efb-7350-49cc-b13e-a760c9917c50,9bcb8313-24b8-4e1f-8abf-47cd05e93b06,2017-03-20 16:15:00 +0000,2017-03-20 19:15:00 +0000
6627cf93-f163-44fb-8657-427332330a64,da076851-9b11-46dc-8da0-1da71bf7d909,2017-03-23 14:00:00 +0000,2017-03-23 14:45:00 +0000
46ca1890-d757-4067-8509-39db48ebbd91,8f90ea2c-e518-4606-a02d-8c472973ea40,2017-03-25 14:30:00 +0000,2017-03-25 17:30:00 +0000
5f564527-4268-42e8-bf8c-efdeed9f5cd6,773bac3b-43da-46c7-8117-8d19142e68f7,2017-03-26 10:15:00 +0100,2017-03-26 13:15:00 +0100
c2329081-f452-42c5-8f58-bd5630d5eb35,690133c1-785c-49b1-8c59-4416a8545260,2017-03-26 13:00:00 +0100,2017-03-26 14:00:00 +0100
ecce9e80-8913-4a3e-b15b-fab48d564bfc,5d050bb8-5ca1-465a-afa7-a636a91075e7,2017-03-26 17:00:00 +0100,2017-03-26 17:10:00 +0100
1af20c4e-e372-4285-a08d-09b037f775f4,007a2d25-acb0-461d-bb79-ed45750587b5,2017-03-27 17:00:00 +0100,2017-03-27 17:45:00 +0100
f10ec22e-f343-49b5-9001-07b9f53c9890,aaa9abe4-53cb-47a5-87e6-c56a4496e9f4,2017-03-28 12:15:00 +0100,2017-03-28 13:00:00 +0100
02c3a674-de17-4fb8-b3ad-732a6af4b04c,110f2a57-9e65-47eb-934b-ee74c0451546,2017-03-29 13:45:00 +0100,2017-03-29 14:05:00 +0100
ef1e649c-e7b2-496f-82a1-38294f81d8de,007a2d25-acb0-461d-bb79-ed45750587b5,2017-04-04 14:30:00 +0100,2017-04-04 14:50:00 +0100
f9acfc07-2c45-4ed4-9203-5eb81790fd65,1a9ac431-f772-4e4d-8bcd-fba0fbaaccdf,2017-04-05 13:00:00 +0100,2017-04-05 13:10:00 +0100
bf676cf1-9437-4747-bb9f-690783939fb1,7a31856b-0c7a-4234-b4a0-fe5201fcf050,2017-04-07 13:45:00 +0100,2017-04-07 14:30:00 +0100
89f63a01-74b1-4ece-951a-43190bacd4d8,21145506-548b-472c-bcac-8672f940e5bd,2017-04-08 12:15:00 +0100,2017-04-08 12:45:00 +0100
e6907e93-5104-429f-8191-982c5ccad295,a651fd9b-bf8e-40a0-8f49-3305a8a133b1,2017-04-09 14:45:00 +0100,2017-04-09 15:30:00 +0100
8c3d4f68-fca2-4cc8-90a5-8b867bda944f,2f16fb54-3113-4bca-83c0-6bdefd612520,2017-04-09 17:30:00 +0100,2017-04-09 18:15:00 +0100
cefa1ae6-59c3-4465-8018-eb0887495a6d,104fdf33-c8a2-4f1c-b371-3e9c2facdfa0,2017-04-10 16:45:00 +0100,2017-04-10 17:05:00 +0100
29e32809-0f5d-428c-862a-fd479ccd8f83,7f71a7f3-629b-42c2-a903-9460bf6b1891,2017-04-13 12:15:00 +0100,2017-04-13 13:15:00 +0100
0d096c4a-c72b-4f10-8ff7-adff0f470e90,eeb0028d-bf24-4cf7-a28f-fe90b7674b34,2017-04-16 12:30:00 +0100,2017-04-16 13:15:00 +0100
7103917c-32ea-42bd-8754-46afb0c10d73,1a9ac431-f772-4e4d-8bcd-fba0fbaaccdf,2017-05-01 11:45:00 +0100,2017-05-01 12:05:00 +0100
df8d4cdf-576e-41f1-ace2-b27cc3283cb4,9707e334-5949-4b8f-af5b-e1e8e8afdb94,2017-05-01 16:45:00 +0100,2017-05-01 16:55:00 +0100
8037088e-a9ad-4a71-95b4-d0ce3e088c15,1b367dbb-8671-435f-a38f-afd71483ee30,2017-05-02 11:15:00 +0100,2017-05-02 11:35:00 +0100
cd4a221b-1819-49fb-ab5c-54554b0f6933,a8aa2ef8-4b39-490d-83d0-78298d2dfe0f,2017-05-02 12:00:00 +0100,2017-05-02 12:10:00 +0100
8004ac64-f428-4561-82e8-436bcb918bf2,96d8e298-983a-4232-b0fd-57535eead76a,2017-05-03 10:00:00 +0100,2017-05-03 11:00:00 +0100
997c12f1-ba1b-4f7c-aaca-d08a1c90f41c,aa1b3e64-8379-4e64-8b1f-d9f542058a44,2017-05-04 10:15:00 +0100,2017-05-04 10:45:00 +0100
67ce894a-9625-4ab7-8b91-17d83fb3fd10,e0b8ebfc-6e57-4661-9546-328c644a3764,2017-05-09 15:30:00 +0100,2017-05-09 18:30:00 +0100
67ebe503-3fde-4d91-aba3-45900687dd7c,0296c403-c298-4ccd-acd6-422cf9d27728,2017-05-09 17:15:00 +0100,2017-05-09 17:35:00 +0100
3d0a82a4-9315-485c-bd1c-f9655ef214a7,9df98732-1696-45d4-b055-672909bf295c,2017-05-11 09:15:00 +0100,2017-05-11 12:15:00 +0100
fd70141b-c7df-43e6-85b7-b5e8d122a24a,9bcb8313-24b8-4e1f-8abf-47cd05e93b06,2017-05-11 12:30:00 +0100,2017-05-11 15:30:00 +0100
a68c6197-5c0e-4ef8-8158-be75330605af,110f2a57-9e65-47eb-934b-ee74c0451546,2017-05-15 16:45:00 +0100,2017-05-15 16:55:00 +0100
487a95ac-07fe-4d38-bfaa-5529da098fd5,263f67fa-ce8f-447b-98cf-317656542216,2017-05-18 09:30:00 +0100,2017-05-18 09:50:00 +0100
cc2185ef-374d-4d54-a84f-8a39cc15424c,690133c1-785c-49b1-8c59-4416a8545260,2017-05-19 10:45:00 +0100,2017-05-19 11:30:00 +0100
26dbe970-d048-47b3-b988-095af31dea99,db453d54-d7ef-4cc3-b342-52b80fa0936a,2017-05-21 11:30:00 +0100,2017-05-21 11:40:00 +0100
a97e7b0a-66df-4e70-991b-52e4e4cb9958,7f71a7f3-629b-42c2-a903-9460bf6b1891,2017-05-24 14:45:00 +0100,2017-05-24 15:30:00 +0100
31d265bb-042b-4994-a9c5-0397fcd21da9,9707e334-5949-4b8f-af5b-e1e8e8afdb94,2017-05-28 16:45:00 +0100,2017-05-28 17:15:00 +0100
e6c919e2-e6cc-4e38-b589-272fb87ebf02,1163f823-3849-4294-8a7c-66a556f5122c,2017-05-31 09:15:00 +0100,2017-05-31 10:15:00 +0100
083f5979-0874-4f45-861f-65e87f86c426,263f67fa-ce8f-447b-98cf-317656542216,2017-06-01 09:15:00 +0100,2017-06-01 09:35:00 +0100
ec008f31-0419-449c-94ae-0da10ef62179,5d050bb8-5ca1-465a-afa7-a636a91075e7,2017-06-01 15:00:00 +0100,2017-06-01 15:10:00 +0100
a431711e-c01c-437f-8f00-2c5199d30ed9,aaa9abe4-53cb-47a5-87e6-c56a4496e9f4,2017-06-01 15:30:00 +0100,2017-06-01 15:40:00 +0100
5ad474bc-ee1b-48c3-9fae-15efc8f0e760,0296c403-c298-4ccd-acd6-422cf9d27728,2017-06-11 10:45:00 +0100,2017-06-11 11:45:00 +0100
fee628f7-9080-4b47-bfd6-8420dcd7c881,18e928f0-dfe6-4609-9a8b-072de89bc3cb,2017-06-12 16:15:00 +0100,2017-06-12 17:00:00 +0100
7babb248-d6c1-4f28-bdef-e25c81fa4260,1163f823-3849-4294-8a7c-66a556f5122c,2017-06-13 11:30:00 +0100,2017-06-13 14:30:00 +0100
8509d66c-67d9-44f7-b3b7-5b1e49df2b42,8c4ee803-4c54-4087-a17f-9c53041d35c9,2017-06-15 11:00:00 +0100,2017-06-15 11:10:00 +0100
22837ff7-3039-4275-ae30-7e1a80f8e838,d0195d5b-b4c6-43fc-a204-0f23e4da121f,2017-06-15 12:30:00 +0100,2017-06-15 15:30:00 +0100
12961e6c-2b83-4384-8a21-5b875670e30e,dce75599-0164-49da-b266-74026ea078d4,2017-06-18 17:45:00 +0100,2017-06-18 18:30:00 +0100
32e32af1-86dd-4e23-ac55-faecd4d821ad,4e2d21e8-180c-4ea9-8384-0b17b4673473,2017-06-19 16:45:00 +0100,2017-06-19 16:55:00 +0100
301bc5dd-130c-459b-8300-caad00b99357,a8aa2ef8-4b39-490d-83d0-78298d2dfe0f,2017-06-20 14:15:00 +0100,2017-06-20 17:15:00 +0100
eca8a440-d42b-4bac-9151-9f1b72b2e5fd,18e928f0-dfe6-4609-9a8b-072de89bc3cb,2017-06-28 10:45:00 +0100,2017-06-28 11:05:00 +0100
9c5833ea-3b3f-4f50-9807-6a7db4c8ca54,6fbd3276-6240-4180-8905-8f4287fded83,2017-07-01 16:15:00 +0100,2017-07-01 16:35:00 +0100
03ec2fa4-ea5a-47eb-a2cc-c91a146e7729,a1fa2efb-1bf3-4d8b-a2c8-154ab7899f32,2017-07-02 15:45:00 +0100,2017-07-02 16:15:00 +0100
fe2939c8-55a4-4e26-8004-ad2338db3e57,1b367dbb-8671-435f-a38f-afd71483ee30,2017-07-04 11:00:00 +0100,2017-07-04 11:45:00 +0100
01f9cfbb-b2c9-4412-aa61-28a418a10cc4,cc61bcb7-5cb4-4020-83db-33c4dba7390b,2017-07-06 17:00:00 +0100,2017-07-06 18:00:00 +0100
37a59817-4668-4d96-af73-4085bb93bdd9,271c2bb5-689f-4a00-a552-83605affe02b,2017-07-08 14:15:00 +0100,2017-07-08 15:15:00 +0100
6f7bb5b3-bfa0-4164-8f70-10c3690ce1e6,52edc4cd-ecf1-4c29-b0cd-064f66426d69,2017-07-16 12:00:00 +0100,2017-07-16 12:10:00 +0100
b5ba9288-2bc4-4fb0-a792-6b76ac1ebea0,65b27e1c-d8be-4a35-be9f-89af57356e2c,2017-07-21 11:30:00 +0100,2017-07-21 12:00:00 +0100
0239c076-3b2e-406c-8b1d-9900dcbcade0,b10231f8-d7a2-4486-a4e9-f55bf80e27fe,2017-07-24 13:00:00 +0100,2017-07-24 16:00:00 +0100
5cb00325-7eb1-4cb4-a22d-2174b9982719,aaa9abe4-53cb-47a5-87e6-c56a4496e9f4,2017-07-25 15:00:00 +0100,2017-07-25 16:00:00 +0100
5919c48b-09f4-43a7-9485-173775bc711e,773bac3b-43da-46c7-8117-8d19142e68f7,2017-07-29 11:00:00 +0100,2017-07-29 12:00:00 +0100
e730abe9-a014-4381-a78b-db47ccf4cfb5,de383a04-ba82-4441-87be-7bf9b81fe92d,2017-07-31 13:30:00 +0100,2017-07-31 14:00:00 +0100
1d451e3c-6721-412f-a914-691a2bcd0189,96d8e298-983a-4232-b0fd-57535eead76a,2017-08-03 12:45:00 +0100,2017-08-03 13:05:00 +0100
d7b69f81-163b-4cf1-bfac-c51c6074fead,0a8ff4b2-d64e-48d1-9bd2-56386b6f2b75,2017-08-04 10:00:00 +0100,2017-08-04 10:20:00 +0100
5f187767-8b2d-4e17-9dab-08b2b5e99b9e,e0779fa6-7635-4df6-b906-d0d665ce5044,2017-08-04 16:45:00 +0100,2017-08-04 17:45:00 +0100
a659bdd1-cd79-473a-aff4-a20c5760748d,e0b8ebfc-6e57-4661-9546-328c644a3764,2017-08-04 17:15:00 +0100,2017-08-04 18:15:00 +0100
4ba989c0-1b9c-439b-a333-d1fa377dd4d9,379eac1e-1c79-4478-b83e-17a726d154a7,2017-08-05 10:45:00 +0100,2017-08-05 11:05:00 +0100
f3b44134-01b2-4389-9280-22f1919b376a,936a1aba-a8b2-4d3e-9872-06ff2fec8ab0,2017-08-07 17:45:00 +0100,2017-08-07 17:55:00 +0100
2a9c4af3-f0cd-44a4-92a9-9880db07cea8,5d050bb8-5ca1-465a-afa7-a636a91075e7,2017-08-10 09:15:00 +0100,2017-08-10 12:15:00 +0100
465bbe21-9b57-4a97-8aa1-fcad5116364c,2f16fb54-3113-4bca-83c0-6bdefd612520,2017-08-10 12:15:00 +0100,2017-08-10 12:35:00 +0100
fb07e619-0deb-4773-af7f-944f5c7df3ba,de65f69e-4dd3-4b15-8377-28a75647daad,2017-08-10 15:45:00 +0100,2017-08-10 15:55:00 +0100
fa7b2756-edfc-4d4d-b1cd-4a738650aba3,b04e3ac9-c9f0-420a-9c4d-34bd41a46e36,2017-08-12 10:00:00 +0100,2017-08-12 10:30:00 +0100
f93d9d0f-03a3-41b1-88d8-9e06fbedcba9,379eac1e-1c79-4478-b83e-17a726d154a7,2017-08-17 13:15:00 +0100,2017-08-17 14:00:00 +0100
6466dcad-b724-49ad-95db-4a501c2274db,88341059-ecaa-44cc-912e-669a4fbbd63e,2017-08-18 15:45:00 +0100,2017-08-18 16:05:00 +0100
c95dcd9b-21f1-49e2-9899-5ebde9e2ce2b,101366e7-9d33-4c36-ad01-173b2d061b1f,2017-08-24 11:15:00 +0100,2017-08-24 11:25:00 +0100
455a7699-39b6-48d1-9059-0fe0fbb36cea,d0195d5b-b4c6-43fc-a204-0f23e4da121f,2017-08-25 10:00:00 +0100,2017-08-25 10:30:00 +0100
5a3c503b-7409-462d-ae3d-7741f5927f3b,1a9ac431-f772-4e4d-8bcd-fba0fbaaccdf,2017-08-27 15:45:00 +0100,2017-08-27 16:15:00 +0100
aa7c9963-fb0a-4161-b659-9ae2b8de4162,b04e3ac9-c9f0-420a-9c4d-34bd41a46e36,2017-09-01 12:00:00 +0100,2017-09-01 12:20:00 +0100
c667ca33-d104-4bab-aa64-bccbb8ab5a03,da076851-9b11-46dc-8da0-1da71bf7d909,2017-09-02 12:45:00 +0100,2017-09-02 15:45:00 +0100
70338f3d-11bf-4c6b-8638-bf4319625eb9,a2c709ef-82a5-4d94-8bc7-138619ca5deb,2017-09-02 13:30:00 +0100,2017-09-02 14:00:00 +0100
5efa5a5d-d609-44bf-9190-a05c58b17196,263f67fa-ce8f-447b-98cf-317656542216,2017-09-05 15:00:00 +0100,2017-09-05 15:30:00 +0100
559532eb-7194-4810-9712-63b9696bb268,379eac1e-1c79-4478-b83e-17a726d154a7,2017-09-07 09:45:00 +0100,2017-09-07 12:45:00 +0100
b982c985-19ff-42cb-aa8a-1c946efa305d,de383a04-ba82-4441-87be-7bf9b81fe92d,2017-09-07 11:15:00 +0100,2017-09-07 11:45:00 +0100
785d81ca-46f0-44e7-9e81-1c623739fbc9,6cc17b57-478f-4b1d-adcf-437af488fe7f,2017-09-07 14:30:00 +0100,2017-09-07 14:40:00 +0100
84a5c857-0b38-41e0-9ce3-4db085a94059,7f71a7f3-629b-42c2-a903-9460bf6b1891,2017-09-10 09:00:00 +0100,2017-09-10 10:00:00 +0100
7c021e9e-cc60-435e-9ea7-84b806155bea,4e2d21e8-180c-4ea9-8384-0b17b4673473,2017-09-11 11:15:00 +0100,2017-09-11 14:15:00 +0100
6c00458f-2352-492c-953a-e488df636713,08ced56c-f223-4f41-b5dc-76eb6fa15b93,2017-09-12 16:00:00 +0100,2017-09-12 19:00:00 +0100
46f72211-adee-46bd-98b9-cb1973a2987d,18e928f0-dfe6-4609-9a8b-072de89bc3cb,2017-09-13 10:15:00 +0100,2017-09-13 11:15:00 +0100
46cab920-4d68-4bf5-8435-7592f1cf0bfc,9707e334-5949-4b8f-af5b-e1e8e8afdb94,2017-09-13 10:30:00 +0100,2017-09-13 11:30:00 +0100
5654e763-0081-4fa5-9d79-329e9fcd9057,379eac1e-1c79-4478-b83e-17a726d154a7,2017-09-13 11:45:00 +0100,2017-09-13 12:15:00 +0100
9a96c4ab-0b4a-4cb5-90cd-6e169839f562,4e2d21e8-180c-4ea9-8384-0b17b4673473,2017-09-17 12:15:00 +0100,2017-09-17 12:35:00 +0100
cec7f02d-2452-429b-9b2a-3132e0c7f708,9707e334-5949-4b8f-af5b-e1e8e8afdb94,2017-09-19 16:15:00 +0100,2017-09-19 19:15:00 +0100
5b4ce60c-749c-4a4b-ad38-97c2a291a57d,18e928f0-dfe6-4609-9a8b-072de89bc3cb,2017-09-24 11:00:00 +0100,2017-09-24 11:45:00 +0100
b5a7d7d3-5f21-4025-a010-3a434ec62829,4af9418c-ccd5-4c84-b3b2-ead29e3b549c,2017-09-25 13:45:00 +0100,2017-09-25 13:55:00 +0100
0e6cbd16-baad-475a-b5e9-1c4b5633ce5a,6db46ac7-105f-415f-91e3-bf1f7fdc2b19,2017-09-27 12:45:00 +0100,2017-09-27 12:55:00 +0100
41bb8410-2d0c-478c-8269-28e256aeb2ac,e78bdec6-8c8e-42e8-8e0b-f3f9657f4181,2017-09-28 14:15:00 +0100,2017-09-28 14:25:00 +0100
593d29f7-68ed-4e6a-bdcf-8aed20c29924,25f11850-7162-4b1b-92cd-4246db23cc75,2017-09-30 12:15:00 +0100,2017-09-30 13:00:00 +0100
916ba8b5-6234-4b0f-b979-f4b95669e016,5874a4fc-d96c-426f-8ae8-c7dfa5b60c3e,2017-10-01 14:15:00 +0100,2017-10-01 15:15:00 +0100
990f46cf-f66f-487e-83d5-4cc5806bfecb,21145506-548b-472c-bcac-8672f940e5bd,2017-10-05 17:15:00 +0100,2017-10-05 17:25:00 +0100
4c9d5a0d-e243-4868-aea6-603017551285,d0195d5b-b4c6-43fc-a204-0f23e4da121f,2017-10-06 13:45:00 +0100,2017-10-06 16:45:00 +0100
07a461f9-d425-4bd1-ab71-f64996d95582,9707e334-5949-4b8f-af5b-e1e8e8afdb94,2017-10-08 10:15:00 +0100,2017-10-08 13:15:00 +0100
9bb74dc0-383f-4e53-9e88-970d8b856dce,58988d04-6e81-4085-99d6-605bef802f40,2017-10-10 13:45:00 +0100,2017-10-10 14:15:00 +0100
d0f8e7b7-3e6c-4edb-a78d-591fda5bbb67,aa1b3e64-8379-4e64-8b1f-d9f542058a44,2017-10-10 16:00:00 +0100,2017-10-10 17:00:00 +0100
b6570738-5db8-4ccd-9428-c508778c0236,110f2a57-9e65-47eb-934b-ee74c0451546,2017-10-17 12:00:00 +0100,2017-10-17 15:00:00 +0100
7737945f-4a59-4695-b3c5-0093985fdd39,b10231f8-d7a2-4486-a4e9-f55bf80e27fe,2017-10-17 15:45:00 +0100,2017-10-17 18:45:00 +0100
4f5b2b32-aafb-454a-82e8-293b890971c1,2f16fb54-3113-4bca-83c0-6bdefd612520,2017-10-21 12:30:00 +0100,2017-10-21 13:15:00 +0100
a5e0a200-6284-4919-8a7b-96b8ab03df03,007a2d25-acb0-461d-bb79-ed45750587b5,2017-10-22 13:00:00 +0100,2017-10-22 13:30:00 +0100
6672ddda-6423-4b9b-abe7-18a699d49716,25f11850-7162-4b1b-92cd-4246db23cc75,2017-10-23 09:45:00 +0100,2017-10-23 09:55:00 +0100
afc0dc7d-d70a-43f9-9745-7e39335f5ecb,6fbd3276-6240-4180-8905-8f4287fded83,2017-10-24 17:15:00 +0100,2017-10-24 20:15:00 +0100
031be410-0bd5-4b2b-bcd6-ae34e4856b9c,8f90ea2c-e518-4606-a02d-8c472973ea40,2017-10-26 15:45:00 +0100,2017-10-26 16:05:00 +0100
2e97d50b-b46a-4c29-b793-1640814f89ef,9df98732-1696-45d4-b055-672909bf295c,2017-10-26 17:00:00 +0100,2017-10-26 17:10:00 +0100
f2fd2f74-a81d-460a-8227-65b3feeb5198,20b469e2-c9f7-49f3-bd3a-e79fe8180d8a,2017-11-03 15:15:00 +0000,2017-11-03 15:45:00 +0000
093b4962-e574-4c0f-a30d-655147352970,0af7c9e3-99a1-4d1b-ad92-d8554b3a4241,2017-11-04 12:30:00 +0000,2017-11-04 13:30:00 +0000
642906e5-454a-4b05-87cd-6a72b1c92d98,e318192c-e6c7-4b38-bc83-591f54f6d5ab,2017-11-05 14:45:00 +0000,2017-11-05 15:05:00 +0000
d71572e2-e622-4216-8e60-16997e6f1e10,271c2bb5-689f-4a00-a552-83605affe02b,2017-11-08 12:15:00 +0000,2017-11-08 12:35:00 +0000
2ecb9a77-ba06-4443-9d73-338e1171ac2e,d0195d5b-b4c6-43fc-a204-0f23e4da121f,2017-11-09 17:15:00 +0000,2017-11-09 18:00:00 +0000
24f00018-69b1-4a51-9c8b-6e6f1d1b8425,007a2d25-acb0-461d-bb79-ed45750587b5,2017-11-10 10:15:00 +0000,2017-11-10 10:35:00 +0000
01a86ca2-2d6e-4136-ab44-012f7d566dba,78afc583-c1ea-472b-b24d-4316e74d071d,2017-11-11 17:15:00 +0000,2017-11-11 17:35:00 +0000
cc04c6b1-49c0-4300-ab2c-45429b4aeca4,de65f69e-4dd3-4b15-8377-28a75647daad,2017-11-12 16:00:00 +0000,2017-11-12 16:20:00 +0000
15590531-e2df-493b-b6ab-7dcf47b1184f,78afc583-c1ea-472b-b24d-4316e74d071d,2017-11-15 15:00:00 +0000,2017-11-15 15:30:00 +0000
9e792f47-1719-455d-ac7f-5576fd2ba45f,0d64d654-e493-4165-830a-098030e9a5ce,2017-11-26 12:00:00 +0000,2017-11-26 15:00:00 +0000
78cb23ab-79d3-4ca2-9f3f-53d956a134fb,9a8ff94c-7c48-4dad-91d4-3531ff109cf2,2017-11-29 10:15:00 +0000,2017-11-29 11:15:00 +0000
2e5a528f-29cb-436a-8a12-fcf8e5a646e8,1bc997d9-d608-4548-a5fd-d628c309315e,2017-11-30 16:45:00 +0000,2017-11-30 17:15:00 +0000
940e1949-b2b5-4296-998a-32dfc719eeef,9a8ff94c-7c48-4dad-91d4-3531ff109cf2,2017-12-01 11:30:00 +0000,2017-12-01 12:30:00 +0000
aae09934-cce7-42ae-a1ee-c258e07d9844,9df98732-1696-45d4-b055-672909bf295c,2017-12-03 09:15:00 +0000,2017-12-03 09:25:00 +0000
a91db5e7-7048-4f5c-83f6-3ce6d21a29af,5d050bb8-5ca1-465a-afa7-a636a91075e7,2017-12-04 10:30:00 +0000,2017-12-04 11:30:00 +0000
8c1f95b6-eef7-43ba-ac97-d6c688163307,d0195d5b-b4c6-43fc-a204-0f23e4da121f,2017-12-05 16:00:00 +0000,2017-12-05 17:00:00 +0000
0813a68d-39a9-4d60-af5b-2bbb75cac1ad,20b469e2-c9f7-49f3-bd3a-e79fe8180d8a,2017-12-06 15:00:00 +0000,2017-12-06 18:00:00 +0000
a0c2b072-9925-4440-ade5-2989c982cb97,4f147eda-3805-4cc7-a9aa-a1163ac547b0,2017-12-06 15:00:00 +0000,2017-12-06 15:30:00 +0000
38584cad-fbd0-414a-bcbc-883b2f90fb85,aa1b3e64-8379-4e64-8b1f-d9f542058a44,2017-12-12 12:00:00 +0000,2017-12-12 13:00:00 +0000
112945b9-5e22-429b-afef-ce8fc8154849,1b367dbb-8671-435f-a38f-afd71483ee30,2017-12-14 13:45:00 +0000,2017-12-14 14:15:00 +0000
c1f1f814-db47-451a-860d-70a31bab1791,773bac3b-43da-46c7-8117-8d19142e68f7,2017-12-19 12:45:00 +0000,2017-12-19 13:30:00 +0000
60ddfe8a-9c93-4405-8774-095ee37f1dd2,549b0574-ae7d-441b-8c67-bc2f98cc753a,2017-12-19 13:30:00 +0000,2017-12-19 14:15:00 +0000
18401f80-3a11-4d8c-af8a-e48c6acb1dda,d94ad66f-f1d1-46ad-aaaf-423965dba2fa,2017-12-19 14:45:00 +0000,2017-12-19 15:05:00 +0000
120789d0-3ec5-4b63-afaa-f75317c03a0d,936a1aba-a8b2-4d3e-9872-06ff2fec8ab0,2017-12-20 11:15:00 +0000,2017-12-20 11:45:00 +0000
7ef77df2-73ef-4547-9a5f-d3fae8572d07,e6ff36d4-3607-4ef5-9ce8-54442b303e80,2017-12-20 13:00:00 +0000,2017-12-20 14:00:00 +0000
1750c7c4-21d4-40ba-8b7e-643462459889,1163f823-3849-4294-8a7c-66a556f5122c,2017-12-24 11:00:00 +0000,2017-12-24 12:00:00 +0000
b3648627-b8c3-40dd-884e-0266bcfeea7a,23ed239e-0c6f-49b9-a394-c023573735c2,2017-12-25 16:30:00 +0000,2017-12-25 17:30:00 +0000
015af61f-a4e1-4f3d-bd22-13e5bd8e7889,8c4ee803-4c54-4087-a17f-9c53041d35c9,2018-01-01 17:30:00 +0000,2018-01-01 17:40:00 +0000
